TimeStamp,test.data8i,test.float_data,test.data,test.address
10035.9,-95,863.599,434,680
10036.2,-94,862.899,436,690
10036.4,-94,862.899,436,690
10036.8,-94,862.899,436,690
10037.1,-94,862.899,436,690
10037.3,-94,862.899,436,690
10037.7,-94,862.899,436,690
10037.9,-94,862.899,436,690
10038.2,-93,862.199,438,700
10038.4,-93,862.199,438,700
10038.8,-93,862.199,438,700
10039.1,-93,862.199,438,700
10039.3,-93,862.199,438,700
10039.9,-93,862.199,438,700
10040.1,-92,861.499,440,710
10040.4,-92,861.499,440,710
10040.7,-92,861.499,440,710
10040.9,-92,861.499,440,710
10041.2,-92,861.499,440,710
10041.4,-92,861.499,440,710
10041.8,-92,861.499,440,710
10042.2,-91,860.799,442,720
10042.4,-91,860.799,442,720
10042.8,-91,860.799,442,720
10043.1,-91,860.799,442,720
10043.4,-91,860.799,442,720
10043.7,-91,860.799,442,720
10043.9,-91,860.799,442,720
10044.2,-90,860.099,444,730
10044.5,-90,860.099,444,730
10044.8,-90,860.099,444,730
10045.1,-90,860.099,444,730
10045.3,-90,860.099,444,730
10045.7,-90,860.099,444,730
10046,-89,860.099,444,730
10046.2,-89,859.399,446,740
10046.5,-89,859.399,446,740
10046.8,-89,859.399,446,740
10047.1,-89,859.399,446,740
10047.4,-89,859.399,446,740
10047.8,-89,859.399,446,740
10048.1,-88,858.699,448,750
10048.4,-88,858.699,448,750
10048.7,-88,858.699,448,750
10049,-88,858.699,448,750
10049.2,-88,858.699,448,750
10049.4,-88,858.699,448,750
10049.8,-88,858.699,448,750
10050.1,-87,857.999,450,760
10050.4,-87,857.999,450,760
10050.7,-87,857.999,450,760
10051,-87,857.999,450,760
10051.2,-87,857.999,450,760
10051.5,-87,857.999,450,760
10051.8,-87,857.999,450,760
10052.1,-86,857.299,452,770
10052.4,-86,857.299,452,770
10052.8,-86,857.299,452,770
10053.1,-86,857.299,452,770
10053.7,-86,857.299,452,770
10054,-86,857.299,452,770
10054.2,-85,856.599,454,780
10054.4,-85,856.599,454,780
10054.8,-85,856.599,454,780
10055.1,-85,856.599,454,780
10055.4,-85,856.599,454,780
10055.8,-85,856.599,454,780
10056.2,-84,855.899,456,790
10057.3,-84,855.899,456,790
10057.7,-84,855.899,456,790
10057.9,-84,855.899,456,790
10058.2,-83,855.199,458,800
10058.4,-83,855.199,458,800
10058.8,-83,855.199,458,800
10059.1,-83,855.199,458,800
10059.4,-83,855.199,458,800
10059.7,-83,855.199,458,800
10059.9,-83,855.199,458,800
10060.2,-82,854.499,460,810
10060.5,-82,854.499,460,810
10060.8,-82,854.499,460,810
10061.2,-82,854.499,460,810
10061.5,-82,854.499,460,810
10061.8,-82,854.499,460,810
10062.1,-81,853.799,462,800
10062.4,-81,853.799,462,800
10062.8,-81,853.799,462,800
10063.1,-81,853.799,462,800
10063.5,-81,853.799,462,800
10063.8,-81,853.799,462,800
10064.1,-80,853.099,464,790
10064.4,-80,853.099,464,790
10064.8,-80,853.099,464,790
10065.1,-80,853.099,464,790
10065.4,-80,853.099,464,790
10065.8,-80,853.099,464,790
10066.1,-79,852.399,466,780
10066.3,-79,852.399,466,780
10066.7,-79,852.399,466,780
10066.9,-79,852.399,466,780
10067.2,-79,852.399,466,780
10067.4,-79,852.399,466,780
10067.8,-79,852.399,466,780
10068.1,-78,851.699,468,770
10068.3,-78,851.699,468,770
10068.7,-78,851.699,468,770
10068.9,-78,851.699,468,770
10069.2,-78,851.699,468,770
10069.4,-78,851.699,468,770
10069.8,-78,851.699,468,770
10070.1,-77,850.999,470,760
10070.3,-77,850.999,470,760
10070.7,-77,850.999,470,760
10070.9,-77,850.999,470,760
10071.2,-77,850.999,470,760
10071.4,-77,850.999,470,760
10071.8,-77,850.999,470,760
10072.1,-76,850.299,472,750
10072.3,-76,850.299,472,750
10072.7,-76,850.299,472,750
10073,-76,850.299,472,750
10073.3,-76,850.299,472,750
10073.7,-76,850.299,472,750
10073.9,-76,850.299,472,750
10074.2,-75,849.599,474,740
10074.4,-75,849.599,474,740
10074.8,-75,849.599,474,740
10075.1,-75,849.599,474,740
10075.3,-75,849.599,474,740
10075.7,-75,849.599,474,740
10076,-75,849.599,474,740
10076.3,-74,848.899,476,730
10076.7,-74,848.899,476,730
10077,-74,848.899,476,730
10077.2,-74,848.899,476,730
10077.7,-74,848.899,476,730
10078,-74,848.899,476,730
10078.2,-73,848.199,478,720
10078.4,-73,848.199,478,720
10078.8,-73,848.199,478,720
10079.1,-73,848.199,478,720
10079.3,-73,848.199,478,720
10079.7,-73,848.199,478,720
10079.9,-73,848.199,478,720
10080.2,-72,847.499,480,710
10080.7,-72,847.499,480,710
10081,-72,847.499,480,710
10081.2,-72,847.499,480,710
10081.7,-72,847.499,480,710
10082,-72,847.499,480,710
10082.2,-71,846.799,482,700
10082.5,-71,846.799,482,700
10082.8,-71,846.799,482,700
10083.1,-71,846.799,482,700
10083.4,-71,846.799,482,700
10083.7,-71,846.799,482,700
10083.9,-71,846.799,482,700
10084.2,-70,846.099,484,690
10084.4,-70,846.099,484,690
10084.7,-70,846.099,484,690
10084.9,-70,846.099,484,690
10085.2,-70,846.099,484,690
10085.4,-70,846.099,484,690
10085.7,-70,846.099,484,690
10085.9,-70,846.099,484,690
10086.2,-69,845.399,486,680
10086.4,-69,845.399,486,680
10086.8,-69,845.399,486,680
10087.1,-69,845.399,486,680
10087.3,-69,845.399,486,680
10087.7,-69,845.399,486,680
10087.9,-69,845.399,486,680
10088.2,-68,844.699,488,670
10088.4,-68,844.699,488,670
10088.8,-68,844.699,488,670
10089.1,-68,844.699,488,670
10089.3,-68,844.699,488,670
10089.7,-68,844.699,488,670
10090,-67,844.699,488,670
10090.2,-67,843.999,490,660
10090.7,-67,843.999,490,660
10090.9,-67,843.999,490,660
10091.2,-67,843.999,490,660
10091.4,-67,843.999,490,660
10091.8,-67,843.999,490,660
10092.1,-66,843.299,492,650
10092.3,-66,843.299,492,650
10092.7,-66,843.299,492,650
10092.9,-66,843.299,492,650
10093.2,-66,843.299,492,650
10093.4,-66,843.299,492,650
10093.8,-66,843.299,492,650
10094.1,-65,842.599,494,640
10094.3,-65,842.599,494,640
10094.7,-65,842.599,494,640
10094.9,-65,842.599,494,640
10095.2,-65,842.599,494,640
10095.4,-65,842.599,494,640
10095.8,-65,842.599,494,640
10096.1,-64,841.899,496,630
10096.3,-64,841.899,496,630
10096.7,-64,841.899,496,630
10097,-64,841.899,496,630
10097.3,-64,841.899,496,630
10097.7,-64,841.899,496,630
10098,-64,841.899,496,630
10098.3,-63,841.199,498,620
10098.7,-63,841.199,498,620
10099.1,-63,841.199,498,620
10099.3,-63,841.199,498,620
10099.7,-63,841.199,498,620
10100,-63,841.199,498,620
10100.2,-62,840.499,500,610
10100.5,-62,840.499,500,610
10100.8,-62,840.499,500,610
10101.1,-62,840.499,500,610
10101.3,-62,840.499,500,610
10101.7,-62,840.499,500,610
10101.9,-62,840.499,500,610
10102.2,-61,839.799,502,600
10102.4,-61,839.799,502,600
10102.8,-61,839.799,502,600
10103.1,-61,839.799,502,600
10103.3,-61,839.799,502,600
10103.7,-61,839.799,502,600
10103.9,-61,839.799,502,600
10104.2,-60,839.099,504,590
10104.4,-60,839.099,504,590
10104.8,-60,839.099,504,590
10105.1,-60,839.099,504,590
10105.4,-60,839.099,504,590
10105.8,-60,839.099,504,590
10106.1,-59,838.399,506,580
10106.3,-59,838.399,506,580
10106.7,-59,838.399,506,580
10106.9,-59,838.399,506,580
10107.2,-59,838.399,506,580
10107.4,-59,838.399,506,580
10107.8,-59,838.399,506,580
10108.1,-58,837.699,508,570
10108.4,-58,837.699,508,570
10108.7,-58,837.699,508,570
10108.9,-58,837.699,508,570
10109.2,-58,837.699,508,570
10109.4,-58,837.699,508,570
10109.8,-58,837.699,508,570
10110.1,-57,836.999,510,570
10110.3,-57,836.999,510,560
10110.7,-57,836.999,510,560
10111,-57,836.999,510,560
10111.2,-57,836.999,510,560
10111.5,-57,836.999,510,560
10111.8,-57,836.999,510,560
10112.1,-56,836.299,512,550
10112.3,-56,836.299,512,550
10112.7,-56,836.299,512,550
10112.9,-56,836.299,512,550
10113.2,-56,836.299,512,550
10113.5,-56,836.299,512,550
10113.8,-56,836.299,512,550
10114.1,-55,835.599,514,540
10114.4,-55,835.599,514,540
10114.8,-55,835.599,514,540
10115.1,-55,835.599,514,540
10115.4,-55,835.599,514,540
10115.8,-55,835.599,514,540
10116.1,-54,834.899,516,530
10116.4,-54,834.899,516,530
10116.8,-54,834.899,516,530
10117.1,-54,834.899,516,530
10117.4,-54,834.899,516,530
10117.8,-54,834.899,516,530
10118.1,-53,834.199,518,520
10118.3,-53,834.199,518,520
10118.7,-53,834.199,518,520
10118.9,-53,834.199,518,520
10119.2,-53,834.199,518,520
10119.4,-53,834.199,518,520
10119.8,-53,834.199,518,520
10120.1,-52,833.499,520,510
10120.3,-52,833.499,520,510
10120.7,-52,833.499,520,510
10120.9,-52,833.499,520,510
10121.2,-52,833.499,520,510
10121.4,-52,833.499,520,510
10121.9,-52,833.499,520,510
10122.1,-51,832.799,522,500
10122.4,-51,832.799,522,500
10122.7,-51,832.799,522,500
10122.9,-51,832.799,522,500
10123.2,-51,832.799,522,500
10123.4,-51,832.799,522,500
10123.7,-51,832.799,522,500
10123.9,-51,832.799,522,500
10124.1,-50,832.099,524,490
10124.4,-50,832.099,524,490
10124.7,-50,832.099,524,490
10124.9,-50,832.099,524,490
10125.1,-50,832.099,524,490
10125.4,-50,832.099,524,490
10125.7,-50,832.099,524,490
10125.9,-50,832.099,524,490
10126.2,-49,831.399,526,480
10126.4,-49,831.399,526,480
10126.7,-49,831.399,526,480
10126.9,-49,831.399,526,480
10127.2,-49,831.399,526,480
10127.4,-49,831.399,526,480
10127.8,-49,831.399,526,480
10128.1,-48,830.699,528,470
10128.3,-48,830.699,528,470
10128.7,-48,830.699,528,470
10128.9,-48,830.699,528,470
10129.2,-48,830.699,528,470
10129.4,-48,830.699,528,470
10129.8,-48,830.699,528,470
10130.1,-47,829.999,530,460
10130.4,-47,829.999,530,460
10130.7,-47,829.999,530,460
10131,-47,829.999,530,460
10131.3,-47,829.999,530,460
10131.7,-47,829.999,530,460
10132,-47,829.999,530,460
10132.3,-46,829.299,532,450
10132.7,-46,829.299,532,450
10133,-46,829.299,532,450
10133.3,-46,829.299,532,450
10133.7,-46,829.299,532,450
10133.9,-46,829.299,532,450
10134.2,-45,828.599,534,440
10134.4,-45,828.599,534,440
10134.8,-45,828.599,534,440
10135.1,-45,828.599,534,440
10135.3,-45,828.599,534,440
10135.7,-45,828.599,534,440
10136,-45,828.599,534,440
10136.2,-44,827.899,536,430
10136.5,-44,827.899,536,430
10136.8,-44,827.899,536,430
10137.1,-44,827.899,536,430
10137.3,-44,827.899,536,430
10137.7,-44,827.899,536,430
10137.9,-44,827.899,536,430
10138.2,-43,827.199,538,420
10138.4,-43,827.199,538,420
10138.7,-43,827.199,538,420
10138.9,-43,827.199,538,420
10139.1,-43,827.199,538,420
10139.4,-43,827.199,538,420
10139.9,-43,827.199,538,420
10140.2,-42,826.499,540,410
10140.4,-42,826.499,540,410
10140.8,-42,826.499,540,410
10141.1,-42,826.499,540,410
10141.3,-42,826.499,540,410
10141.7,-42,826.499,540,410
10141.9,-42,826.499,540,410
10142.2,-41,825.799,542,400
10142.5,-41,825.799,542,400
10142.8,-41,825.799,542,400
10143.1,-41,825.799,542,400
10143.4,-41,825.799,542,400
10143.7,-41,825.799,542,400
10144,-41,825.799,542,400
10144.3,-40,825.099,544,390
10144.7,-40,825.099,544,390
10145,-40,825.099,544,390
10145.4,-40,825.099,544,390
10145.8,-40,825.099,544,390
10146.1,-39,824.399,546,380
10146.3,-39,824.399,546,380
10146.7,-39,824.399,546,380
10147,-39,824.399,546,380
10147.3,-39,824.399,546,380
10147.7,-39,824.399,546,380
10148,-38,824.399,546,380
10148.3,-38,823.699,548,370
10148.7,-38,823.699,548,370
10149,-38,823.699,548,370
10149.2,-38,823.699,548,370
10149.5,-38,823.699,548,370
10149.8,-38,823.699,548,370
10150.1,-37,822.999,550,360
10150.3,-37,822.999,550,360
10150.7,-37,822.999,550,360
10150.9,-37,822.999,550,360
10151.2,-37,822.999,550,360
10151.7,-37,822.999,550,360
10151.9,-37,822.999,550,360
10152.2,-36,822.299,552,350
10152.5,-36,822.299,552,350
10152.8,-36,822.299,552,350
10153.2,-36,822.299,552,350
10153.7,-36,822.299,552,350
10153.9,-36,822.299,552,350
10154.2,-35,821.599,554,340
10154.4,-35,821.599,554,340
10154.7,-35,821.599,554,340
10155,-35,821.599,554,340
10155.2,-35,821.599,554,340
10155.7,-35,821.599,554,340
10156.1,-35,821.599,554,340
10156.8,-34,820.899,556,330
10157.2,-34,820.899,556,330
10157.4,-34,820.899,556,330
10157.9,-34,820.899,556,330
10158.2,-33,820.199,558,320
10158.4,-33,820.199,558,320
10158.8,-33,820.199,558,320
10159.1,-33,820.199,558,320
10159.3,-33,820.199,558,320
10159.7,-33,820.199,558,320
10160,-33,820.199,558,320
10160.3,-32,819.499,560,310
10160.7,-32,819.499,560,310
10160.9,-32,819.499,560,310
10161.2,-32,819.499,560,310
10161.7,-32,819.499,560,310
10162,-32,819.499,560,310
10162.2,-31,818.799,562,300
10162.7,-31,818.799,562,300
10162.9,-31,818.799,562,300
10163.2,-31,818.799,562,300
10164.3,-30,818.099,562,300
10164.8,-30,818.099,564,290
10165.1,-30,818.099,564,290
10165.4,-30,818.099,564,290
10165.7,-30,818.099,564,290
10165.9,-30,818.099,564,290
10166.2,-29,817.399,566,280
10166.4,-29,817.399,566,280
10166.8,-29,817.399,566,280
10167.1,-29,817.399,566,280
10167.3,-29,817.399,566,280
10167.7,-29,817.399,566,280
10167.9,-29,817.399,566,280
10168.2,-28,816.699,568,270
10168.4,-28,816.699,568,270
10168.8,-28,816.699,568,270
10169.1,-28,816.699,568,270
10169.3,-28,816.699,568,270
10169.7,-28,816.699,568,270
10169.9,-28,816.699,568,270
10170.2,-27,815.999,570,260
10170.4,-27,815.999,570,260
10170.8,-27,815.999,570,260
10171.1,-27,815.999,570,260
10171.3,-27,815.999,570,260
10171.7,-27,815.999,570,260
10171.9,-27,815.999,570,260
10172.2,-26,815.299,572,250
10172.4,-26,815.299,572,250
10172.8,-26,815.299,572,250
10173.1,-26,815.299,572,250
10173.4,-26,815.299,572,250
10173.8,-26,815.299,572,250
10174.2,-25,814.599,574,240
10174.5,-25,814.599,574,240
10174.8,-25,814.599,574,240
10175.1,-25,814.599,574,240
10175.3,-25,814.599,574,240
10175.7,-25,814.599,574,240
10175.9,-25,814.599,574,240
10176.2,-24,813.898,576,230
10176.4,-24,813.898,576,230
10176.8,-24,813.898,576,230
10177.1,-24,813.898,576,230
10177.3,-24,813.898,576,230
10177.7,-24,813.898,576,230
10177.9,-24,813.898,576,230
10178.2,-23,813.198,578,220
10178.4,-23,813.198,578,220
10178.8,-23,813.198,578,220
10179.1,-23,813.198,578,220
10179.4,-23,813.198,578,220
10179.7,-23,813.198,578,220
10179.9,-23,813.198,578,220
10180.2,-22,812.498,580,210
10180.4,-22,812.498,580,210
10180.8,-22,812.498,580,210
10181.1,-22,812.498,580,210
10181.3,-22,812.498,580,210
10181.7,-22,812.498,580,210
10182,-22,812.498,580,210
10182.3,-21,811.798,582,200
10182.7,-21,811.798,582,200
10183,-21,811.798,582,200
10183.2,-21,811.798,582,200
10183.5,-21,811.798,582,200
10183.8,-21,811.798,582,200
10184.1,-20,811.098,584,190
10184.3,-20,811.098,584,190
10184.7,-20,811.098,584,190
10185,-20,811.098,584,190
10185.2,-20,811.098,584,190
10185.5,-20,811.098,584,190
10185.8,-20,811.098,584,190
10186.1,-19,810.398,586,200
10186.3,-19,810.398,586,200
10186.7,-19,810.398,586,200
10186.9,-19,810.398,586,200
10187.2,-19,810.398,586,200
10187.4,-19,810.398,586,200
10187.8,-19,810.398,586,200
10188.1,-18,809.698,588,210
10188.4,-18,809.698,588,210
10188.7,-18,809.698,588,210
10188.9,-18,809.698,588,210
10189.2,-18,809.698,588,210
10189.5,-18,809.698,588,210
10189.8,-18,809.698,588,210
10190.1,-17,808.998,590,220
10190.3,-17,808.998,590,220
10190.7,-17,808.998,590,220
10190.9,-17,808.998,590,220
10191.2,-17,808.998,590,220
10191.4,-17,808.998,590,220
10191.8,-17,808.998,590,220
10192.1,-16,808.298,592,230
10192.3,-16,808.298,592,230
10192.7,-16,808.298,592,230
10192.9,-16,808.298,592,230
10193.2,-16,808.298,592,230
10193.4,-16,808.298,592,230
10193.8,-16,808.298,592,230
10194.1,-15,807.598,594,240
10194.3,-15,807.598,594,240
10194.7,-15,807.598,594,240
10194.9,-15,807.598,594,240
10195.2,-15,807.598,594,240
10195.5,-15,807.598,594,240
10195.8,-15,807.598,594,240
10196.1,-14,806.898,596,250
10196.3,-14,806.898,596,250
10196.7,-14,806.898,596,250
10197,-14,806.898,596,250
10197.3,-14,806.898,596,250
10197.7,-14,806.898,596,250
10198,-14,806.898,596,250
10198.3,-13,806.198,598,260
10198.7,-13,806.198,598,260
10199,-13,806.198,598,260
10199.3,-13,806.198,598,260
10199.7,-13,806.198,598,260
10200,-13,806.198,598,260
10200.3,-12,805.498,600,270
10200.7,-12,805.498,600,270
10201,-12,805.498,600,270
10201.2,-12,805.498,600,270
10201.7,-12,805.498,600,270
10201.9,-12,805.498,600,270
10202.2,-11,804.798,598,280
10202.7,-11,804.798,598,280
10203,-11,804.798,598,280
10203.2,-11,804.798,598,280
10203.8,-11,804.798,598,280
10204,-10,804.098,598,280
10204.3,-10,804.098,596,290
10204.7,-10,804.098,596,290
10204.9,-10,804.098,596,290
10205.2,-10,804.098,596,290
10205.4,-10,804.098,596,290
10205.8,-10,804.098,596,290
10206.1,-9,803.398,594,300
10206.3,-9,803.398,594,300
10206.7,-9,803.398,594,300
10207,-9,803.398,594,300
10207.3,-9,803.398,594,300
10207.7,-9,803.398,594,300
10207.9,-9,803.398,594,300
10208.2,-8,802.698,592,310
10208.4,-8,802.698,592,310
10208.8,-8,802.698,592,310
10209.1,-8,802.698,592,310
10209.3,-8,802.698,592,310
10209.7,-8,802.698,592,310
10209.9,-8,802.698,592,310
10210.2,-7,801.998,590,320
10210.4,-7,801.998,590,320
10210.8,-7,801.998,590,320
10211.1,-7,801.998,590,320
10211.3,-7,801.998,590,320
10211.7,-7,801.998,590,320
10211.9,-7,801.998,590,320
10212.2,-6,801.298,588,330
10212.4,-6,801.298,588,330
10212.7,-6,801.298,588,330
10212.9,-6,801.298,588,330
10213.2,-6,801.298,588,330
10213.4,-6,801.298,588,330
10213.7,-6,801.298,588,330
10213.9,-6,801.298,588,330
10214.2,-5,800.598,586,340
10214.4,-5,800.598,586,340
10214.8,-5,800.598,586,340
10215.1,-5,800.598,586,340
10215.3,-5,800.598,586,340
